section,schema,name,info
column,storage,s3_multipart_uploads_parts ▸ bucket_id,"type=text, nullable=NO"
column,storage,s3_multipart_uploads_parts ▸ created_at,"type=timestamp with time zone, nullable=NO, default=now()"
column,storage,s3_multipart_uploads_parts ▸ etag,"type=text, nullable=NO"
column,storage,s3_multipart_uploads_parts ▸ id,"type=uuid, nullable=NO, default=gen_random_uuid()"
column,storage,s3_multipart_uploads_parts ▸ key,"type=text, nullable=NO"
column,storage,s3_multipart_uploads_parts ▸ owner_id,"type=text, nullable=YES"
column,storage,s3_multipart_uploads_parts ▸ part_number,"type=integer, nullable=NO"
column,storage,s3_multipart_uploads_parts ▸ size,"type=bigint, nullable=NO, default=0"
column,storage,s3_multipart_uploads_parts ▸ upload_id,"type=text, nullable=NO"
column,storage,s3_multipart_uploads_parts ▸ version,"type=text, nullable=NO"
column,storage,vector_indexes ▸ bucket_id,"type=text, nullable=NO"
column,storage,vector_indexes ▸ created_at,"type=timestamp with time zone, nullable=NO, default=now()"
column,storage,vector_indexes ▸ data_type,"type=text, nullable=NO"
column,storage,vector_indexes ▸ dimension,"type=integer, nullable=NO"
column,storage,vector_indexes ▸ distance_metric,"type=text, nullable=NO"
column,storage,vector_indexes ▸ id,"type=text, nullable=NO, default=gen_random_uuid()"
column,storage,vector_indexes ▸ metadata_configuration,"type=jsonb, nullable=YES"
column,storage,vector_indexes ▸ name,"type=text, nullable=NO"
column,storage,vector_indexes ▸ updated_at,"type=timestamp with time zone, nullable=NO, default=now()"
column,supabase_migrations,schema_migrations ▸ name,"type=text, nullable=YES"
column,supabase_migrations,schema_migrations ▸ statements,"type=ARRAY, nullable=YES"
column,supabase_migrations,schema_migrations ▸ version,"type=text, nullable=NO"
column,vault,decrypted_secrets ▸ created_at,"type=timestamp with time zone, nullable=YES"
column,vault,decrypted_secrets ▸ decrypted_secret,"type=text, nullable=YES"
column,vault,decrypted_secrets ▸ description,"type=text, nullable=YES"
column,vault,decrypted_secrets ▸ id,"type=uuid, nullable=YES"
column,vault,decrypted_secrets ▸ key_id,"type=uuid, nullable=YES"
column,vault,decrypted_secrets ▸ name,"type=text, nullable=YES"
column,vault,decrypted_secrets ▸ nonce,"type=bytea, nullable=YES"
column,vault,decrypted_secrets ▸ secret,"type=text, nullable=YES"
column,vault,decrypted_secrets ▸ updated_at,"type=timestamp with time zone, nullable=YES"
column,vault,secrets ▸ created_at,"type=timestamp with time zone, nullable=NO, default=CURRENT_TIMESTAMP"
column,vault,secrets ▸ description,"type=text, nullable=NO, default=''::text"
column,vault,secrets ▸ id,"type=uuid, nullable=NO, default=gen_random_uuid()"
column,vault,secrets ▸ key_id,"type=uuid, nullable=YES"
column,vault,secrets ▸ name,"type=text, nullable=YES"
column,vault,secrets ▸ nonce,"type=bytea, nullable=YES, default=vault._crypto_aead_det_noncegen()"
column,vault,secrets ▸ secret,"type=text, nullable=NO"
column,vault,secrets ▸ updated_at,"type=timestamp with time zone, nullable=NO, default=CURRENT_TIMESTAMP"
database_summary,postgres,total_size,"size=17 MB, tables=105, functions=136, indexes=300"
extension,extensions,pg_stat_statements,"version=1.11, relocatable=true"
extension,extensions,pgcrypto,"version=1.3, relocatable=true"
extension,extensions,uuid-ossp,"version=1.1, relocatable=true"
extension,graphql,pg_graphql,"version=1.5.11, relocatable=false"
extension,pg_catalog,plpgsql,"version=1.0, relocatable=false"
extension,vault,supabase_vault,"version=0.3.1, relocatable=false"
foreign_key,public,budget_categories ▸ budget_categories_budget_id_fkey,"references=project_budgets(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,budget_installments ▸ budget_installments_budget_id_fkey,"references=project_budgets(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,calendar_events ▸ calendar_events_project_id_fkey,"references=projects(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,client_activities ▸ client_activities_client_id_fkey,"references=clients(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,client_contacts ▸ client_contacts_client_id_fkey,"references=clients(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,client_payments ▸ client_payments_client_id_fkey,"references=clients(id), on_delete=SET NULL, on_update=NO ACTION"
foreign_key,public,client_payments ▸ client_payments_installment_id_fkey,"references=budget_installments(id), on_delete=SET NULL, on_update=NO ACTION"
foreign_key,public,client_payments ▸ client_payments_project_id_fkey,"references=projects(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,client_segment_assignments ▸ client_segment_assignments_client_id_fkey,"references=clients(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,client_segment_assignments ▸ client_segment_assignments_segment_id_fkey,"references=client_segments(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,contract_documents ▸ contract_documents_contract_id_fkey,"references=project_contracts(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,database_view_items ▸ database_view_items_view_id_fkey,"references=database_views(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,financial_reports ▸ financial_reports_project_id_fkey,"references=projects(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,global_task_attachments ▸ global_task_attachments_task_id_fkey,"references=global_tasks(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,global_task_comments ▸ global_task_comments_task_id_fkey,"references=global_tasks(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,global_task_dependencies ▸ global_task_dependencies_depends_on_task_id_fkey,"references=global_tasks(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,global_task_dependencies ▸ global_task_dependencies_task_id_fkey,"references=global_tasks(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,global_task_reminders ▸ global_task_reminders_task_id_fkey,"references=global_tasks(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,global_task_tag_assignments ▸ global_task_tag_assignments_tag_id_fkey,"references=global_task_tags(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,global_task_tag_assignments ▸ global_task_tag_assignments_task_id_fkey,"references=global_tasks(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,global_task_time_entries ▸ global_task_time_entries_task_id_fkey,"references=global_tasks(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,global_tasks ▸ global_tasks_category_id_fkey,"references=global_task_categories(id), on_delete=SET NULL, on_update=NO ACTION"
foreign_key,public,global_tasks ▸ global_tasks_parent_task_id_fkey,"references=global_tasks(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,global_tasks ▸ global_tasks_project_id_fkey,"references=projects(id), on_delete=SET NULL, on_update=NO ACTION"
foreign_key,public,global_tasks ▸ global_tasks_project_task_id_fkey,"references=project_tasks(id), on_delete=SET NULL, on_update=NO ACTION"
foreign_key,public,invoice_items ▸ invoice_items_invoice_id_fkey,"references=invoices(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,invoices ▸ invoices_client_id_fkey,"references=clients(id), on_delete=SET NULL, on_update=NO ACTION"
foreign_key,public,invoices ▸ invoices_project_id_fkey,"references=projects(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,invoices ▸ invoices_template_id_fkey,"references=invoice_templates(id), on_delete=SET NULL, on_update=NO ACTION"
foreign_key,public,knowledge_base ▸ knowledge_base_parent_version_id_fkey,"references=knowledge_base(id), on_delete=SET NULL, on_update=NO ACTION"
foreign_key,public,pages ▸ pages_parent_id_fkey,"references=pages(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,payment_milestones ▸ payment_milestones_payment_id_fkey,"references=client_payments(id), on_delete=SET NULL, on_update=NO ACTION"
foreign_key,public,payment_milestones ▸ payment_milestones_project_id_fkey,"references=projects(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,payment_proof_files ▸ payment_proof_files_payment_id_fkey,"references=client_payments(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,project_budgets ▸ project_budgets_project_id_fkey,"references=projects(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,project_contracts ▸ project_contracts_project_id_fkey,"references=projects(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,project_expenses ▸ project_expenses_budget_category_id_fkey,"references=budget_categories(id), on_delete=SET NULL, on_update=NO ACTION"
foreign_key,public,project_expenses ▸ project_expenses_project_id_fkey,"references=projects(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,project_files ▸ project_files_project_id_fkey,"references=projects(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,project_meeting_participants ▸ project_meeting_participants_meeting_id_fkey,"references=project_meetings(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,project_meetings ▸ project_meetings_project_id_fkey,"references=projects(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,project_members ▸ project_members_project_id_fkey,"references=projects(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,project_messages ▸ project_messages_project_id_fkey,"references=projects(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,project_requirements ▸ project_requirements_project_id_fkey,"references=projects(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,project_stage_deliverables ▸ project_stage_deliverables_project_id_fkey,"references=projects(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,project_stage_history ▸ project_stage_history_project_id_fkey,"references=projects(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,project_stage_milestones ▸ project_stage_milestones_project_id_fkey,"references=projects(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,project_stages ▸ project_stages_project_id_fkey,"references=projects(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,project_task_comments ▸ project_task_comments_task_id_fkey,"references=project_tasks(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,project_task_custom_properties ▸ project_task_custom_properties_project_id_fkey,"references=projects(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,project_task_custom_values ▸ project_task_custom_values_property_id_fkey,"references=project_task_custom_properties(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,project_task_custom_values ▸ project_task_custom_values_task_id_fkey,"references=project_tasks(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,project_tasks ▸ project_tasks_project_id_fkey,"references=projects(id), on_delete=CASCADE, on_update=NO ACTION"
foreign_key,public,projects ▸ projects_client_id_fkey,"references=clients(id), on_delete=SET NULL, on_update=NO ACTION"
foreign_key,public,proposals ▸ proposals_client_id_fkey,"references=clients(id), on_delete=SET NULL, on_update=NO ACTION"
foreign_key,public,team_schedules ▸ team_schedules_project_id_fkey,"references=projects(id), on_delete=SET NULL, on_update=NO ACTION"
foreign_key,public,time_entries ▸ time_entries_project_id_fkey,"references=projects(id), on_delete=SET NULL, on_update=NO ACTION"
foreign_key,public,user_task_preferences ▸ user_task_preferences_default_category_id_fkey,"references=global_task_categories(id), on_delete=SET NULL, on_update=NO ACTION"
function,auth,email(),"returns=text, type=FUNCTION, security=INVOKER, language=SQL"
function,auth,jwt(),"returns=jsonb, type=FUNCTION, security=INVOKER, language=SQL"
function,auth,role(),"returns=text, type=FUNCTION, security=INVOKER, language=SQL"
function,auth,uid(),"returns=uuid, type=FUNCTION, security=INVOKER, language=SQL"
function,extensions,armor(bytea),"returns=text, type=FUNCTION, security=INVOKER, language=C"
function,extensions,"armor(bytea, ARRAY, ARRAY)","returns=text, type=FUNCTION, security=INVOKER, language=C"
function,extensions,"crypt(text, text)","returns=text, type=FUNCTION, security=INVOKER, language=C"
function,extensions,dearmor(text),"returns=bytea, type=FUNCTION, security=INVOKER, language=C"
function,extensions,"decrypt(bytea, bytea, text)","returns=bytea, type=FUNCTION, security=INVOKER, language=C"
function,extensions,"decrypt_iv(bytea, bytea, bytea, text)","returns=bytea, type=FUNCTION, security=INVOKER, language=C"
function,extensions,"digest(bytea, text)","returns=bytea, type=FUNCTION, security=INVOKER, language=C"
function,extensions,"digest(text, text)","returns=bytea, type=FUNCTION, security=INVOKER, language=C"
function,extensions,"encrypt(bytea, bytea, text)","returns=bytea, type=FUNCTION, security=INVOKER, language=C"
function,extensions,"encrypt_iv(bytea, bytea, bytea, text)","returns=bytea, type=FUNCTION, security=INVOKER, language=C"
function,extensions,gen_random_bytes(integer),"returns=bytea, type=FUNCTION, security=INVOKER, language=C"
function,extensions,gen_random_uuid(),"returns=uuid, type=FUNCTION, security=INVOKER, language=C"
function,extensions,gen_salt(text),"returns=text, type=FUNCTION, security=INVOKER, language=C"
function,extensions,"gen_salt(text, integer)","returns=text, type=FUNCTION, security=INVOKER, language=C"
function,extensions,grant_pg_cron_access(),"returns=event_trigger, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,extensions,grant_pg_graphql_access(),"returns=event_trigger, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,extensions,grant_pg_net_access(),"returns=event_trigger, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,extensions,"hmac(bytea, bytea, text)","returns=bytea, type=FUNCTION, security=INVOKER, language=C"
function,extensions,"hmac(text, text, text)","returns=bytea, type=FUNCTION, security=INVOKER, language=C"
function,extensions,pg_stat_statements(showtext boolean),"returns=record, type=FUNCTION, security=INVOKER, language=C"
function,extensions,pg_stat_statements_info(),"returns=record, type=FUNCTION, security=INVOKER, language=C"
function,extensions,"pg_stat_statements_reset(userid oid, dbid oid, queryid bigint, minmax_only boolean)","returns=timestamp with time zone, type=FUNCTION, security=INVOKER, language=C"
function,extensions,pgp_armor_headers(text),"returns=record, type=FUNCTION, security=INVOKER, language=C"
function,extensions,pgp_key_id(bytea),"returns=text, type=FUNCTION, security=INVOKER, language=C"
function,extensions,"pgp_pub_decrypt(bytea, bytea)","returns=text, type=FUNCTION, security=INVOKER, language=C"
function,extensions,"pgp_pub_decrypt(bytea, bytea, text)","returns=text, type=FUNCTION, security=INVOKER, language=C"
function,extensions,"pgp_pub_decrypt(bytea, bytea, text, text)","returns=text, type=FUNCTION, security=INVOKER, language=C"
function,extensions,"pgp_pub_decrypt_bytea(bytea, bytea)","returns=bytea, type=FUNCTION, security=INVOKER, language=C"
function,extensions,"pgp_pub_decrypt_bytea(bytea, bytea, text)","returns=bytea, type=FUNCTION, security=INVOKER, language=C"
function,extensions,"pgp_pub_decrypt_bytea(bytea, bytea, text, text)","returns=bytea, type=FUNCTION, security=INVOKER, language=C"
function,extensions,"pgp_pub_encrypt(text, bytea)","returns=bytea, type=FUNCTION, security=INVOKER, language=C"
function,extensions,"pgp_pub_encrypt(text, bytea, text)","returns=bytea, type=FUNCTION, security=INVOKER, language=C"
function,extensions,"pgp_pub_encrypt_bytea(bytea, bytea)","returns=bytea, type=FUNCTION, security=INVOKER, language=C"
function,extensions,"pgp_pub_encrypt_bytea(bytea, bytea, text)","returns=bytea, type=FUNCTION, security=INVOKER, language=C"
function,extensions,"pgp_sym_decrypt(bytea, text)","returns=text, type=FUNCTION, security=INVOKER, language=C"
function,extensions,"pgp_sym_decrypt(bytea, text, text)","returns=text, type=FUNCTION, security=INVOKER, language=C"
function,extensions,"pgp_sym_decrypt_bytea(bytea, text)","returns=bytea, type=FUNCTION, security=INVOKER, language=C"
function,extensions,"pgp_sym_decrypt_bytea(bytea, text, text)","returns=bytea, type=FUNCTION, security=INVOKER, language=C"
function,extensions,"pgp_sym_encrypt(text, text)","returns=bytea, type=FUNCTION, security=INVOKER, language=C"
function,extensions,"pgp_sym_encrypt(text, text, text)","returns=bytea, type=FUNCTION, security=INVOKER, language=C"
function,extensions,"pgp_sym_encrypt_bytea(bytea, text)","returns=bytea, type=FUNCTION, security=INVOKER, language=C"
function,extensions,"pgp_sym_encrypt_bytea(bytea, text, text)","returns=bytea, type=FUNCTION, security=INVOKER, language=C"
function,extensions,pgrst_ddl_watch(),"returns=event_trigger, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,extensions,pgrst_drop_watch(),"returns=event_trigger, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,extensions,set_graphql_placeholder(),"returns=event_trigger, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,extensions,uuid_generate_v1(),"returns=uuid, type=FUNCTION, security=INVOKER, language=C"
function,extensions,uuid_generate_v1mc(),"returns=uuid, type=FUNCTION, security=INVOKER, language=C"
function,extensions,"uuid_generate_v3(namespace uuid, name text)","returns=uuid, type=FUNCTION, security=INVOKER, language=C"
function,extensions,uuid_generate_v4(),"returns=uuid, type=FUNCTION, security=INVOKER, language=C"
function,extensions,"uuid_generate_v5(namespace uuid, name text)","returns=uuid, type=FUNCTION, security=INVOKER, language=C"
function,extensions,uuid_nil(),"returns=uuid, type=FUNCTION, security=INVOKER, language=C"
function,extensions,uuid_ns_dns(),"returns=uuid, type=FUNCTION, security=INVOKER, language=C"
function,extensions,uuid_ns_oid(),"returns=uuid, type=FUNCTION, security=INVOKER, language=C"
function,extensions,uuid_ns_url(),"returns=uuid, type=FUNCTION, security=INVOKER, language=C"
function,extensions,uuid_ns_x500(),"returns=uuid, type=FUNCTION, security=INVOKER, language=C"
function,graphql,"_internal_resolve(query text, variables jsonb, operationName text, extensions jsonb)","returns=jsonb, type=FUNCTION, security=INVOKER, language=C"
function,graphql,comment_directive(comment_ text),"returns=jsonb, type=FUNCTION, security=INVOKER, language=SQL"
function,graphql,exception(message text),"returns=text, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,graphql,get_schema_version(),"returns=integer, type=FUNCTION, security=DEFINER, language=SQL"
function,graphql,increment_schema_version(),"returns=event_trigger, type=FUNCTION, security=DEFINER, language=PLPGSQL"
function,graphql,"resolve(query text, variables jsonb, operationName text, extensions jsonb)","returns=jsonb, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,graphql_public,"graphql(operationName text, query text, variables jsonb, extensions jsonb)","returns=jsonb, type=FUNCTION, security=INVOKER, language=SQL"
function,pgbouncer,get_auth(p_usename text),"returns=record, type=FUNCTION, security=DEFINER, language=PLPGSQL"
function,public,calculate_time_entry_duration(),"returns=trigger, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,public,"check_availability(user_uuid uuid, check_start timestamp with time zone, check_end timestamp with time zone)","returns=boolean, type=FUNCTION, security=DEFINER, language=PLPGSQL"
function,public,create_calendar_event_for_invitee(),"returns=trigger, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,public,create_calendar_event_for_meeting(),"returns=trigger, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,public,create_default_task_categories(),"returns=trigger, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,public,create_meeting_participant_notification(),"returns=trigger, type=FUNCTION, security=DEFINER, language=PLPGSQL"
function,public,"create_notification_for_user(p_user_id uuid, p_type text, p_title text, p_message text, p_related_id uuid, p_related_type text)","returns=uuid, type=FUNCTION, security=DEFINER, language=PLPGSQL"
function,public,create_notifications_for_users(p_notifications jsonb),"returns=record, type=FUNCTION, security=DEFINER, language=PLPGSQL"
function,public,create_project_stage(),"returns=trigger, type=FUNCTION, security=DEFINER, language=PLPGSQL"
function,public,create_task_assignment_notification(),"returns=trigger, type=FUNCTION, security=DEFINER, language=PLPGSQL"
function,public,generate_meeting_code(),"returns=text, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,public,"get_meeting_conflicts(p_project_id uuid, p_participant_ids ARRAY, p_start timestamp with time zone, p_end timestamp with time zone)","returns=record, type=FUNCTION, security=DEFINER, language=PLPGSQL"
function,public,get_next_task_number(p_project_id uuid),"returns=integer, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,public,get_project_financial_summary(project_uuid uuid),"returns=record, type=FUNCTION, security=DEFINER, language=PLPGSQL"
function,public,get_upcoming_meetings(user_uuid uuid),"returns=record, type=FUNCTION, security=DEFINER, language=PLPGSQL"
function,public,handle_new_user(),"returns=trigger, type=FUNCTION, security=DEFINER, language=PLPGSQL"
function,public,"is_meeting_invited(meeting_uuid uuid, user_uuid uuid)","returns=boolean, type=FUNCTION, security=DEFINER, language=PLPGSQL"
function,public,"is_meeting_participant(meeting_uuid uuid, user_uuid uuid)","returns=boolean, type=FUNCTION, security=DEFINER, language=PLPGSQL"
function,public,set_meeting_code(),"returns=trigger, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,public,set_task_completed_at(),"returns=trigger, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,public,set_task_number(),"returns=trigger, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,public,set_updated_at(),"returns=trigger, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,public,track_stage_transition(),"returns=trigger, type=FUNCTION, security=DEFINER, language=PLPGSQL"
function,public,update_meeting_status(),"returns=trigger, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,public,update_task_actual_hours(),"returns=trigger, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,realtime,"apply_rls(wal jsonb, max_record_bytes integer)","returns=USER-DEFINED, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,realtime,"broadcast_changes(topic_name text, event_name text, operation text, table_name text, table_schema text, new record, old record, level text)","returns=void, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,realtime,"build_prepared_statement_sql(prepared_statement_name text, entity regclass, columns ARRAY)","returns=text, type=FUNCTION, security=INVOKER, language=SQL"
function,realtime,"cast(val text, type_ regtype)","returns=jsonb, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,realtime,"check_equality_op(op USER-DEFINED, type_ regtype, val_1 text, val_2 text)","returns=boolean, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,realtime,"is_visible_through_filters(columns ARRAY, filters ARRAY)","returns=boolean, type=FUNCTION, security=INVOKER, language=SQL"
function,realtime,"list_changes(publication name, slot_name name, max_changes integer, max_record_bytes integer)","returns=USER-DEFINED, type=FUNCTION, security=INVOKER, language=SQL"
function,realtime,quote_wal2json(entity regclass),"returns=text, type=FUNCTION, security=INVOKER, language=SQL"
function,realtime,"send(payload jsonb, event text, topic text, private boolean)","returns=void, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,realtime,subscription_check_filters(),"returns=trigger, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,realtime,to_regrole(role_name text),"returns=regrole, type=FUNCTION, security=INVOKER, language=SQL"
function,realtime,topic(),"returns=text, type=FUNCTION, security=INVOKER, language=SQL"
function,storage,"add_prefixes(_bucket_id text, _name text)","returns=void, type=FUNCTION, security=DEFINER, language=PLPGSQL"
function,storage,"can_insert_object(bucketid text, name text, owner uuid, metadata jsonb)","returns=void, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,storage,"delete_leaf_prefixes(bucket_ids ARRAY, names ARRAY)","returns=void, type=FUNCTION, security=DEFINER, language=PLPGSQL"
function,storage,"delete_prefix(_bucket_id text, _name text)","returns=boolean, type=FUNCTION, security=DEFINER, language=PLPGSQL"
function,storage,delete_prefix_hierarchy_trigger(),"returns=trigger, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,storage,enforce_bucket_name_length(),"returns=trigger, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,storage,extension(name text),"returns=text, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,storage,filename(name text),"returns=text, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,storage,foldername(name text),"returns=ARRAY, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,storage,get_level(name text),"returns=integer, type=FUNCTION, security=INVOKER, language=SQL"
function,storage,get_prefix(name text),"returns=text, type=FUNCTION, security=INVOKER, language=SQL"
function,storage,get_prefixes(name text),"returns=ARRAY, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,storage,get_size_by_bucket(),"returns=record, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,storage,"list_multipart_uploads_with_delimiter(bucket_id text, prefix_param text, delimiter_param text, max_keys integer, next_key_token text, next_upload_token text)","returns=record, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,storage,"list_objects_with_delimiter(bucket_id text, prefix_param text, delimiter_param text, max_keys integer, start_after text, next_token text)","returns=record, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,storage,"lock_top_prefixes(bucket_ids ARRAY, names ARRAY)","returns=void, type=FUNCTION, security=DEFINER, language=PLPGSQL"
function,storage,objects_delete_cleanup(),"returns=trigger, type=FUNCTION, security=DEFINER, language=PLPGSQL"
function,storage,objects_insert_prefix_trigger(),"returns=trigger, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,storage,objects_update_cleanup(),"returns=trigger, type=FUNCTION, security=DEFINER, language=PLPGSQL"
function,storage,objects_update_level_trigger(),"returns=trigger, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,storage,objects_update_prefix_trigger(),"returns=trigger, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,storage,operation(),"returns=text, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,storage,prefixes_delete_cleanup(),"returns=trigger, type=FUNCTION, security=DEFINER, language=PLPGSQL"
function,storage,prefixes_insert_trigger(),"returns=trigger, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,storage,"search(prefix text, bucketname text, limits integer, levels integer, offsets integer, search text, sortcolumn text, sortorder text)","returns=record, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,storage,"search_legacy_v1(prefix text, bucketname text, limits integer, levels integer, offsets integer, search text, sortcolumn text, sortorder text)","returns=record, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,storage,"search_v1_optimised(prefix text, bucketname text, limits integer, levels integer, offsets integer, search text, sortcolumn text, sortorder text)","returns=record, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,storage,"search_v2(prefix text, bucket_name text, limits integer, levels integer, start_after text, sort_order text, sort_column text, sort_column_after text)","returns=record, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,storage,update_updated_at_column(),"returns=trigger, type=FUNCTION, security=INVOKER, language=PLPGSQL"
function,vault,"_crypto_aead_det_decrypt(message bytea, additional bytea, key_id bigint, context bytea, nonce bytea)","returns=bytea, type=FUNCTION, security=INVOKER, language=C"
function,vault,"create_secret(new_secret text, new_name text, new_description text, new_key_id uuid)","returns=uuid, type=FUNCTION, security=DEFINER, language=PLPGSQL"
function,vault,"update_secret(secret_id uuid, new_secret text, new_name text, new_description text, new_key_id uuid)","returns=void, type=FUNCTION, security=DEFINER, language=PLPGSQL"
index,auth,amr_id_pk,"on=mfa_amr_claims, size=16 kB, def=CREATE UNIQUE INDEX amr_id_pk ON auth.mfa_amr_claims USING btree (id)"
index,auth,audit_log_entries_pkey,"on=audit_log_entries, size=56 kB, def=CREATE UNIQUE INDEX audit_log_entries_pkey ON auth.audit_log_entries USING btree (id)"
index,auth,audit_logs_instance_id_idx,"on=audit_log_entries, size=16 kB, def=CREATE INDEX audit_logs_instance_id_idx ON auth.audit_log_entries USING btree (instance_id)"
index,auth,confirmation_token_idx,"on=users, size=16 kB, def=CREATE UNIQUE INDEX confirmation_token_idx ON auth.users USING btree (confirmation_token) WHERE ((co"
index,auth,email_change_token_current_idx,"on=users, size=8192 bytes, def=CREATE UNIQUE INDEX email_change_token_current_idx ON auth.users USING btree (email_change_token_cur"
index,auth,email_change_token_new_idx,"on=users, size=8192 bytes, def=CREATE UNIQUE INDEX email_change_token_new_idx ON auth.users USING btree (email_change_token_new) WH"
index,auth,factor_id_created_at_idx,"on=mfa_factors, size=8192 bytes, def=CREATE INDEX factor_id_created_at_idx ON auth.mfa_factors USING btree (user_id, created_at)"
index,auth,flow_state_created_at_idx,"on=flow_state, size=16 kB, def=CREATE INDEX flow_state_created_at_idx ON auth.flow_state USING btree (created_at DESC)"
index,auth,flow_state_pkey,"on=flow_state, size=16 kB, def=CREATE UNIQUE INDEX flow_state_pkey ON auth.flow_state USING btree (id)"
